step,wall_time,episode_return,ma_return,qos_prob,qos_lambda,sum_rate_mean,rate_common_mean,qos_violation_l1_mean,qos_violation_l2_mean,h_eff_abs_mean_mean,h_eff_abs_R_mean,h_eff_abs_T_mean,phase_entropy_R_mean,phase_entropy_T_mean,phase_var_R_mean,phase_var_T_mean,beta_r_mean_mean,common_power_frac_mean,total_power_W_mean,reward_sr_mean,reward_qos_mean,reward_pwr_mean,qos_satisfied_mean,reward_mean,act_mean,act_std,act_abs_max,act_sat_frac,policy_loss,value_loss,entropy,kl,clipfrac,early_stopped,eval_return_mean,eval_return_std,eval_sum_rate_mean,eval_sum_rate_std,eval_qos_prob,eval_qos_prob_std,eval_rate_common_mean,eval_h_eff_abs_T_mean,eval_phase_entropy_T_mean,eval_common_power_frac_mean,eval_latency_ms_mean,eval_latency_ms_std
134,11.347,,,,,,,,,,,,,,,,,,,,,,,,0.007260158285498619,0.46542673707008364,0.9269609570503234,0.0,,,,,,,,,,,,,,,,,,
135,11.407,0.3336430247670079,0.132799581080285,0.06,15.0,2.105895284289506,0.30416310850809203,0.17015016927460827,0.027414236047759038,3.03581262592307e-05,3.761756703636104e-05,8.579803927839701e-06,2.513038040750782,2.516234738794867,3.2572356612601028,3.1599484282190464,0.49900356590747835,0.1805299901589751,0.9999999973922968,0.015794214632171295,-0.04112135407163857,-6.519258022308352e-11,0.06,0.006672860495340158,,,,,,,,,,,,,,,,,,,,,,
135,11.412,,,,,,,,,,,,,,,,,,,,,,,,-0.008657862566178665,0.47319709658622744,0.915539276599884,0.001904761904761905,,,,,,,,,,,,,,,,,,
136,11.474,0.35163092412111574,0.1642545336772881,0.16,15.0,2.1997301087955754,0.36822374608536035,0.17326451940116364,0.028143571515214846,1.673653211546935e-05,1.9249663616394226e-05,9.197137612694733e-06,2.395752097171526,2.5006498788992597,4.549318769714064,3.557124749224989,0.5063100218772888,0.217396394982934,0.9999999993667007,0.016497975815966816,-0.04221535727282227,-6.072223186492921e-11,0.16,0.007032618482422315,,,,,,,,,,,,,,,,,,,,,,
136,11.479,,,,,,,,,,,,,,,,,,,,,,,,-0.010551402531564235,0.476700085401535,0.922422993183136,0.0,,,,,,,,,,,,,,,,,,
137,11.542,0.5423111442978025,0.14614377002891715,0.1,15.0,2.2397615079038506,0.4073455948163579,0.15798263033166185,0.027134658892630004,2.8780080175751674e-05,3.5181015918343786e-05,9.577272947975338e-06,2.514109129416692,2.53265609837749,2.9690388762864224,3.2706494088975866,0.49408188700675965,0.22952925253659487,0.9999999964050948,0.016798211309278884,-0.040701988338945005,-8.437782526016235e-11,0.1,0.010846222885956047,,,,,,,,,,,,,,,,,,,,,,
137,11.545,,,,,,,,,,,,,,,,,,,,,,,,0.006778746237978339,0.4759120583534241,0.9244961738586426,0.00380952380952381,,,,,,,,,,,,,,,,,,
138,11.609,-0.1215383726887254,0.14511489940338237,0.08,15.0,2.104022576550415,0.28335826001358305,0.190459609420746,0.03230729114938145,2.4952748264669587e-05,3.115677968081438e-05,6.340654016235188e-06,2.504112788723433,2.5201624270679726,3.17850941091204,2.9937350028636316,0.49719631850719453,0.17045108003541828,0.999999989066273,0.015780169324128113,-0.04846093672407217,-5.383044481277467e-11,0.08,-0.002430767453774509,,,,,,,,,,,,,,,,,,,,,,
138,11.613,,,,,,,,,,,,,,,,,,,,,,,,0.004397957026958466,0.47107874751091006,0.918466591835022,0.0,,,,,,,,,,,,,,,,,,
139,11.671,0.15139061140857663,0.16428253269158483,0.08,15.0,2.2068398982974666,0.32431052298606167,0.1853948154586667,0.029682324619434663,3.3158067372585385e-05,4.1672371874223327e-05,7.615153867671535e-06,2.478368469809453,2.519705296209722,3.4216722695417547,3.058432079380633,0.5044567137956619,0.19261243037879466,1.0000000021979212,0.016551299237230997,-0.044523486929151986,-7.990747690200807e-11,0.08,0.0030278122281715324,,,,,,,,,,,,,,,,,,,,,,
139,11.676,,,,,,,,,,,,,,,,,,,,,,,,-0.001220794767141342,0.45684162378311155,0.9192373156547546,0.001904761904761905,,,,,,,,,,,,,,,,,,
140,11.74,0.2756345979341528,0.16558202802513233,0.14,15.0,2.2037031317102698,0.35364672280590975,0.1725339469867247,0.028843387634935325,4.6031710365870626e-05,5.878233023661051e-05,7.779850753651002e-06,2.522647688801104,2.5045018973693898,2.7917115408616207,3.1688129723730416,0.5007202857732773,0.21044324569404124,1.000000002849847,0.016527773487827028,-0.043265081452402994,-7.674098014831543e-11,0.14,0.005512691958683056,,,,,,,,,,,,,,,,,,,,,,
140,11.747,,,,,,,,,,,,,,,,,,,,,,,,-0.006033889390528202,0.46014794111251833,0.9480483174324036,0.00761904761904762,,,,,,,,,,,,,,,,,,
141,11.814,0.44135690918184467,0.19725253783850813,0.18,15.0,2.227399853948803,0.3959917092571991,0.17172654390663594,0.02625224043383827,3.9430175442040534e-05,5.0607693359442186e-05,5.897621689835582e-06,2.4947027299244255,2.505972763880865,2.541668080036724,2.76947247450253,0.5021030879020691,0.23422045435756444,0.9999999954737723,0.016705498904616024,-0.039378360650757414,-7.022172212600709e-11,0.18,0.008827138183636892,,,,,,,,,,,,,,,,,,,,,,
141,11.817,,,,,,,,,,,,,,,,,,,,,,,,0.024709225445985795,0.4693297803401947,0.9207507848739624,0.005714285714285715,,,,,,,,,,,,,,,,,,
142,11.877,0.8887612135821901,0.20648267686043248,0.16,15.0,2.188344165495465,0.3587915496835797,0.1462922465217923,0.020591571264867704,2.3338881686689616e-05,2.8249857735218196e-05,8.605953541103888e-06,2.5093268370521713,2.4859476095224182,2.7502207423771763,3.072508786930106,0.5108864432573319,0.2112561996281147,0.9999999975413084,0.016412581241215987,-0.030887356897301557,-7.227063179016115e-11,0.16,0.017775224271643804,,,,,,,,,,,,,,,,,,,,,,
142,11.884,,,,,,,,,,,,,,,,,,,,,,,,-0.0012331292033195495,0.47798537015914916,0.9265201926231384,0.00380952380952381,,,,,,,,,,,,,,,,,,
143,12.017,0.15015304113569156,0.18027800250782863,0.2,15.0,2.275748857273476,0.3699076980661081,0.18486506638454003,0.030710037003921248,2.9868456765672573e-05,3.710387515919102e-05,8.162201585117237e-06,2.4993362494128,2.5041591172190523,3.0042607248256554,3.096567951932044,0.5006006073951721,0.21166539005935192,1.000000002644956,0.017068116429551073,-0.04606505550588188,-1.0095536708831788e-10,0.2,0.003003060822713832,,,,,,,,,,,,,,,,,,,,,,
143,12.02,,,,,,,,,,,,,,,,,,,,,,,,0.0014857329428195954,0.47818596959114074,0.9145330786705017,0.001904761904761905,-0.040663622319698334,0.014007582212798297,96.85857391357422,0.07788760587573051,0.4580078125,1.0,,,,,,,,,,,,
144,12.084,0.5022316428394473,0.22072395102783995,0.04,15.0,2.1423633024894126,0.3423586570846422,0.16472731448641645,0.02501539457228249,2.8527268368699055e-05,3.526043195934128e-05,8.327777596772383e-06,2.515984233606721,2.47051223816451,3.597874171775256,3.567930643066526,0.5055553525686264,0.19945723596960307,0.9999999899417162,0.016067724768670594,-0.037523091858423736,-5.3457915782928466e-11,0.04,0.010044632856788948,,,,,,,,,,,,,,,,,,,,,,
144,12.089,,,,,,,,,,,,,,,,,,,,,,,,0.01890147030353546,0.4843187689781189,0.9429757475852967,0.005714285714285715,,,,,,,,,,,,,,,,,,
145,12.15,0.3635334428248331,0.22747378755183517,0.12,15.0,2.1292078665563814,0.30711933712490525,0.17376461768906215,0.027298926707146544,3.318862257071413e-05,4.109433680838262e-05,9.471479857708659e-06,2.5022767656579514,2.476861114181213,3.5245723883063818,2.9617716029429513,0.5014548867940902,0.1814832415804267,1.0000000033155083,0.015969058999172864,-0.04094839006071981,-8.195638656616213e-11,0.12,0.007270668856496662,,,,,,,,,,,,,,,,,,,,,,
145,12.153,,,,,,,,,,,,,,,,,,,,,,,,0.032322708144783975,0.47242929935455324,0.927993893623352,0.001904761904761905,,,,,,,,,,,,,,,,,,
146,12.217,0.3831444767346843,0.23435002098994256,0.12,15.0,2.2054167110456397,0.34136546628185493,0.17247917851744368,0.027418490458089976,3.383235237905747e-05,4.243816138592095e-05,8.014925358467012e-06,2.5197781883306116,2.518719384428108,3.718477565252982,2.979850774947051,0.5119041627645493,0.2025432914122939,1.000000006146729,0.0165406253328423,-0.041127735687134966,-1.1101365089416505e-10,0.12,0.007662889534693689,,,,,,,,,,,,,,,,,,,,,,
146,12.221,,,,,,,,,,,,,,,,,,,,,,,,0.04591726488433778,0.4765889823436737,0.9514902710914612,0.005714285714285715,,,,,,,,,,,,,,,,,,
147,12.282,-0.07452483641428684,0.23489359581202254,0.12,15.0,2.17167609709624,0.3065637374840253,0.19538809413705863,0.03351871158601433,2.951980275088223e-05,3.6119029792711834e-05,9.722121625393407e-06,2.5305838209391656,2.5112161254703995,3.0510061324046576,3.4703667100352518,0.49643066167831423,0.18103805154561997,1.0000000006332994,0.0162875707282218,-0.05027806737902151,-7.748603820800783e-11,0.12,-0.0014904967282857381,,,,,,,,,,,,,,,,,,,,,,
147,12.285,,,,,,,,,,,,,,,,,,,,,,,,0.0009775768034160138,0.4809939920902252,0.9386438012123108,0.00761904761904762,,,,,,,,,,,,,,,,,,
148,12.35,0.2941010855401625,0.218764166584508,0.12,15.0,2.197224389777775,0.3832693272142676,0.1708361690980363,0.029398107414546164,2.2070195131614734e-05,2.7201813277831906e-05,6.675340692963223e-06,2.503662976751356,2.5140026652983027,3.312147091442813,3.3418470939185507,0.49919604778289794,0.2207473822683096,0.999999998062849,0.01647918292333331,-0.044097161121819245,-9.071081876754762e-11,0.12,0.00588202171080325,,,,,,,,,,,,,,,,,,,,,,
148,12.356,,,,,,,,,,,,,,,,,,,,,,,,0.0010642033070325852,0.4671241581439972,0.9279449701309204,0.005714285714285715,,,,,,,,,,,,,,,,,,
149,12.418,0.23050912296756737,0.22314003517842868,0.18,15.0,2.318135499730457,0.4070729603495278,0.17910468623573336,0.030517222461924745,4.4635618409068645e-05,5.6197221931747296e-05,9.950807841032719e-06,2.517006209831955,2.4378857695029152,3.222818161925955,3.678513951783491,0.48554925739765165,0.2302761850133538,1.0000000016763806,0.017386016247978427,-0.04577583369288711,-9.573996067047121e-11,0.18,0.004610182459351348,,,,,,,,,,,,,,,,,,,,,,
149,12.423,,,,,,,,,,,,,,,,,,,,,,,,-0.0006265508010983468,0.48304442763328553,0.9396256685256958,0.0,,,,,,,,,,,,,,,,,,
149,12.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.219709018857114,0.012490600584862852,1.919224054239411,0.03330826731338089,1.0,0.0,0.30057488156956846,5.3496020052849605e-06,2.536059335688514,0.20190710136294365,0.44434579995140666,0.10159421024910593
150,13.029,0.7380712015720582,0.2786692588204956,0.14,15.0,2.1646378616778987,0.34460043858893,0.1572212214315546,0.02331557322496802,5.99574233752819e-05,7.664004181628082e-05,9.909568052285123e-06,2.5075283243509543,2.5095891721246026,3.385561679724211,3.4428166271166547,0.49904863893985746,0.2035652232170105,1.0000000052526594,0.016234783962584244,-0.034973359837452034,-9.369105100631715e-11,0.14,0.01476142403144116,,,,,,,,,,,,,,,,,,,,,,
150,13.032,,,,,,,,,,,,,,,,,,,,,,,,-0.010466761095449329,0.4742110073566437,0.9335095524787903,0.001904761904761905,,,,,,,,,,,,,,,,,,
151,13.097,0.41505991663750513,0.31130027483565226,0.1,15.0,2.3273162006657966,0.43016086937475406,0.173891965677997,0.026269115390047726,3.31053437464552e-05,4.086383970600439e-05,9.829855867807636e-06,2.492495863838155,2.491120293897798,2.549692770656277,3.1094263505685733,0.490098380446434,0.24589150302112103,1.0000000010430812,0.017454871504993474,-0.03940367308507158,-8.71717929840088e-11,0.1,0.008301198332750098,,,,,,,,,,,,,,,,,,,,,,
151,13.099,,,,,,,,,,,,,,,,,,,,,,,,-0.010065965331159532,0.4730256974697113,0.92723468542099,0.00380952380952381,,,,,,,,,,,,,,,,,,
152,13.162,0.5048289852783949,0.33804901533515574,0.18,15.0,2.20960353387445,0.3599709411770901,0.16010041007664833,0.02698363113007578,2.6188353855342628e-05,3.197490184830479e-05,8.828709876456179e-06,2.5231432131689098,2.527226682690391,3.194871938741353,2.8911480584776363,0.504161878824234,0.2106557860225439,1.000000004209578,0.01657202650405838,-0.04047544669511367,-1.0337680578231813e-10,0.18,0.010096579705567897,,,,,,,,,,,,,,,,,,,,,,
152,13.167,,,,,,,,,,,,,,,,,,,,,,,,-0.016237922385334967,0.4723763108253479,0.9351494431495666,0.00380952380952381,,,,,,,,,,,,,,,,,,
153,13.307,-0.313240722081534,0.3288156564158961,0.06,15.0,2.177654477235923,0.31419219243453633,0.20646775044491342,0.03489814862223719,3.0061171921059548e-05,3.755300439511562e-05,7.585674498891336e-06,2.521283548525422,2.5116801931857773,3.172013990771975,3.5093920002227326,0.49955052077770234,0.18733826864510775,0.9999999936297536,0.016332408579269424,-0.05234722293335579,-8.754432201385501e-11,0.06,-0.006264814441630677,,,,,,,,,,,,,,,,,,,,,,
153,13.307,,,,,,,,,,,,,,,,,,,,,,,,-0.030792951956391333,0.4764279961585999,0.9305400013923645,0.001904761904761905,-0.04261739639332518,0.01762214518385008,96.87806701660156,0.06942649185657501,0.427734375,1.0,,,,,,,,,,,,
154,13.375,-0.35602541543843447,0.2850515997100027,0.06,15.0,2.285143417492778,0.38553803413818,0.21314111856406653,0.03617272254704598,4.085459846126985e-05,5.198983705709055e-05,7.4488826738077595e-06,2.5001706772232866,2.488341001440966,2.9682429155677994,3.8457140973460366,0.504515112042427,0.21668023560196162,1.0000000102818012,0.017138575631195835,-0.05425908382056897,-1.1939555406570435e-10,0.06,-0.007120508308768692,,,,,,,,,,,,,,,,,,,,,,
154,13.38,,,,,,,,,,,,,,,,,,,,,,,,0.007747962698340416,0.475945246219635,0.9410249710083007,0.00380952380952381,,,,,,,,,,,,,,,,,,
155,13.447,0.24178649358138937,0.28045877315072176,0.14,15.0,2.152503201485374,0.303271427219755,0.17732128999901206,0.028705362700567075,3.240893323192493e-05,4.0917565024778865e-05,6.883037853363117e-06,2.521977568046969,2.476181536077271,2.926464147354444,3.5597034346739265,0.49530590415000914,0.18630733650177717,1.0000000033900143,0.0161437740111403,-0.04305804405085062,-8.866190910339356e-11,0.14,0.004835729871627785,,,,,,,,,,,,,,,,,,,,,,
155,13.449,,,,,,,,,,,,,,,,,,,,,,,,0.018759149312973022,0.4709261000156403,0.9364465236663818,0.001904761904761905,,,,,,,,,,,,,,,,,,
156,13.507,-0.370472281585589,0.24435361286538654,0.08,15.0,1.847593386021187,0.2661857512790114,0.20141403986442136,0.03401093063056374,7.570160744392472e-06,7.122861834193881e-06,8.912057474988241e-06,2.5306419078039686,2.5241845056483423,3.2530225497626457,3.3731638078034623,0.50077228307724,0.21380239222198724,0.9999999971315264,0.0138569503951589,-0.051016395945845616,-8.102506399154663e-11,0.08,-0.00740944563171178,,,,,,,,,,,,,,,,,,,,,,
156,13.512,,,,,,,,,,,,,,,,,,,,,,,,0.0332573015242815,0.48466025590896605,0.9317017674446106,0.001904761904761905,,,,,,,,,,,,,,,,,,
157,13.577,0.2364969504724663,0.22906290317411968,0.14,15.0,2.1520979182852504,0.2958410224318804,0.17892994122603043,0.029607196864567507,4.15731925679185e-05,5.268209484558217e-05,8.24648573492753e-06,2.4823282077163147,2.5000802070922226,2.572919206351431,3.6936023906747493,0.5106966888904572,0.17766899270936848,1.0000000006891787,0.01614073438713938,-0.044410795296851255,-8.083879947662355e-11,0.14,0.004729939009449325,,,,,,,,,,,,,,,,,,,,,,
157,13.582,,,,,,,,,,,,,,,,,,,,,,,,-0.028140088357031346,0.46411906480789183,0.9431094050407409,0.00380952380952381,,,,,,,,,,,,,,,,,,
158,13.644,0.5911124883135455,0.26469544622423324,0.16,15.0,2.237556094219124,0.3770999750796444,0.1614745734050748,0.02513961389145465,2.6561472126296343e-05,3.275525339969161e-05,7.980128306110553e-06,2.5050376915929817,2.4790031422198577,2.7858585388263366,3.424894231599459,0.5011947429180146,0.2233316121250391,1.0000000068172812,0.016781670706643433,-0.037709420837181984,-1.0319054126739504e-10,0.16,0.01182224976627091,,,,,,,,,,,,,,,,,,,,,,
158,13.647,,,,,,,,,,,,,,,,,,,,,,,,0.012802177760750055,0.4791879117488861,0.9075896859169006,0.001904761904761905,,,,,,,,,,,,,,,,,,
159,13.711,-0.3139335437670757,0.24142923846545067,0.1,15.0,2.1647019559046865,0.3021365054885862,0.21118283555777498,0.03584262365966158,2.792034050761907e-05,3.463670569486131e-05,7.771244945892375e-06,2.52338946454835,2.478166097948054,2.8178480514586393,2.6637200512982506,0.4975192534923554,0.17601485535502434,0.9999999902769923,0.016235264669285147,-0.053763935489492376,-5.513429641723634e-11,0.1,-0.006278670875341518,,,,,,,,,,,,,,,,,,,,,,
159,13.714,,,,,,,,,,,,,,,,,,,,,,,,0.02581191398203373,0.4668464720249176,0.9387603402137756,0.001904761904761905,,,,,,,,,,,,,,,,,,
160,13.777,-0.2421906481381088,0.21553797616183754,0.08,15.0,2.1139047745323243,0.2573231764668708,0.20834753849608093,0.03379873244968302,1.5145076733892235e-05,1.7554540314508973e-05,7.916685992042017e-06,2.485848158704257,2.4670159953416784,2.820889753838424,3.8951271761286614,0.4882949382066727,0.15838686967268586,1.000000005159527,0.015854285808992438,-0.050698098674524544,-9.723007678985596e-11,0.08,-0.004843812962762176,,,,,,,,,,,,,,,,,,,,,,
160,13.784,,,,,,,,,,,,,,,,,,,,,,,,-0.02142038568854332,0.4713259518146515,0.9455818653106689,0.005714285714285715,,,,,,,,,,,,,,,,,,
161,13.847,0.1796411729694368,0.20245218935121717,0.14,15.0,2.1184787691910563,0.31775391428179645,0.17844033534174514,0.03003051148176786,1.9882832873291327e-05,2.4571065799378057e-05,5.818134095031147e-06,2.480288952762705,2.518826793350895,2.8084612655528214,3.473181465362584,0.5033178973197937,0.18618006141856314,1.0000000029057263,0.015888590768932922,-0.04504576722265179,-8.689239621162417e-11,0.14,0.003592823459388736,,,,,,,,,,,,,,,,,,,,,,
161,13.85,,,,,,,,,,,,,,,,,,,,,,,,-0.020281887054443358,0.4723000466823578,0.9062885046005249,0.001904761904761905,,,,,,,,,,,,,,,,,,
162,13.914,0.16675486796104608,0.16635187207015997,0.1,15.0,2.1501893900687428,0.30817119492215134,0.18091403146232427,0.030194215308984425,2.645827098681938e-05,3.3050942462125334e-05,6.680256560901534e-06,2.4347972639652466,2.5326815398586264,2.251167111895397,3.057628308780062,0.49766755878925323,0.17889534194022416,1.0000000063702463,0.01612642042551557,-0.04529132296347664,-1.0281801223754884e-10,0.1,0.0033350973592209203,,,,,,,,,,,,,,,,,,,,,,
162,13.919,,,,,,,,,,,,,,,,,,,,,,,,0.003770328313112259,0.48652689456939696,0.9458002805709839,0.00380952380952381,,,,,,,,,,,,,,,,,,
163,14.055,0.07016397244068581,0.1623524186354097,0.04,15.0,2.08811596626633,0.2523738850634829,0.1932591452519518,0.029171726803988555,4.3791908767422115e-05,5.616373949713916e-05,6.676416578270966e-06,2.4866083724884076,2.5277188798633254,2.884282682710684,3.2177321281008116,0.5000841921567917,0.15680808745324612,0.9999999977648258,0.015660869746997475,-0.043757590205982834,-9.220093488693238e-11,0.04,0.0014032794488137155,,,,,,,,,,,,,,,,,,,,,,
163,14.058,,,,,,,,,,,,,,,,,,,,,,,,-0.02516997771890601,0.4847826361656189,0.9444186925888062,0.00380952380952381,-0.05369483004324138,0.020118386775720865,96.88275480270386,0.07404258474707603,0.44140625,1.0,,,,,,,,,,,,
164,14.123,0.8246647984135195,0.17847407641411334,0.16,15.0,2.27107934020553,0.4584188155548797,0.14620729551588835,0.023693199332222976,4.0440328307803184e-05,5.137816017965384e-05,7.62683269225126e-06,2.5089017789462393,2.4810836882767515,2.954640326243177,3.9428600535570357,0.49591338634490967,0.2485430534929037,0.9999999959021807,0.01703309505154147,-0.03553979899833447,-8.493661880493164e-11,0.16,0.01649329596827039,,,,,,,,,,,,,,,,,,,,,,
164,14.127,,,,,,,,,,,,,,,,,,,,,,,,0.011685520596802234,0.46130459308624266,0.8963058471679688,0.0,,,,,,,,,,,,,,,,,,
165,14.187,0.6617815191994364,0.1933864802328435,0.16,15.0,2.2189151025892637,0.37024774010734207,0.15523484124121714,0.02443748852534294,4.323993537848065e-05,5.541729403489543e-05,6.7078594092362445e-06,2.5324086533388144,2.493439133229506,3.2894613712987866,2.9576560947727564,0.49859541952610015,0.22117955807596446,1.0000000087916852,0.016641863269419476,-0.036656232788014415,-9.741634130477906e-11,0.16,0.013235630383988726,,,,,,,,,,,,,,,,,,,,,,
165,14.192,,,,,,,,,,,,,,,,,,,,,,,,-0.023742755159037187,0.46727567315101626,0.9241222381591797,0.00380952380952381,,,,,,,,,,,,,,,,,,
166,14.264,0.19933808285878685,0.18419616053904858,0.12,15.0,2.2722750512927785,0.43463285835410337,0.18319587084145136,0.029536867425781287,3.3189417445030376e-05,4.209041798621507e-05,6.486415821476318e-06,2.5202701465047035,2.5154393871809306,3.3272146306140833,2.900229800364061,0.4995591014623642,0.24126549914479256,1.0000000019744038,0.017042062884695838,-0.04430530113867194,-8.884817361831664e-11,0.12,0.003986761657175738,,,,,,,,,,,,,,,,,,,,,,
166,14.269,,,,,,,,,,,,,,,,,,,,,,,,0.01440903740003705,0.4797356128692627,0.9132181167602539,0.00380952380952381,,,,,,,,,,,,,,,,,,
167,14.344,0.13867341937392255,0.19485607332845906,0.16,15.0,2.1919500840633517,0.3218229723310494,0.18752353927871768,0.03061077144081771,4.10687684117874e-05,5.170263985936986e-05,9.167154069039999e-06,2.519199464321375,2.5113027238218044,2.973086070059781,3.4435288751202915,0.4967178577184677,0.19202734887599945,0.9999999883957207,0.01643962563047514,-0.04591615716122658,-8.177012205123903e-11,0.16,0.002773468387478452,,,,,,,,,,,,,,,,,,,,,,
167,14.347,,,,,,,,,,,,,,,,,,,,,,,,0.01900072917342186,0.4664584219455719,0.9177385330200195,0.001904761904761905,,,,,,,,,,,,,,,,,,
168,14.412,0.0668213388538566,0.18349208599414377,0.12,15.0,2.1368095177462334,0.3035919691412416,0.18819272917487964,0.031126429692642933,2.0782799737761636e-05,2.457336046660334e-05,9.411117551236516e-06,2.526854011719912,2.4834642241355174,3.207473358758812,2.738406725813059,0.5017274671792984,0.18073656495660542,0.999999992698431,0.01602607138309675,-0.0466896445389644,-6.705522537231446e-11,0.12,0.0013364267770771298,,,,,,,,,,,,,,,,,,,,,,
168,14.417,,,,,,,,,,,,,,,,,,,,,,,,0.004375510010868311,0.4683030605316162,0.9274207711219787,0.0,,,,,,,,,,,,,,,,,,
169,14.477,0.5790886004725285,0.20092105986939185,0.18,15.0,2.303750690486509,0.4373441224151162,0.1607197653188162,0.02596423869353547,2.91737052177112e-05,3.611244762456427e-05,8.357477997152007e-06,2.5102335408836574,2.433778281302378,3.516752505155316,3.02505168168957,0.4965036219358444,0.24820521496236325,1.000000001899898,0.017278130178648817,-0.0389463580403032,-1.2889504432678222e-10,0.18,0.011581772009450571,,,,,,,,,,,,,,,,,,,,,,
169,14.483,,,,,,,,,,,,,,,,,,,,,,,,0.021654580160975455,0.4718205690383911,0.9324623346328735,0.00380952380952381,,,,,,,,,,,,,,,,,,
170,14.547,0.6580379573368023,0.19691939765762903,0.16,15.0,2.152041161075958,0.3202894091933811,0.15508883503232848,0.024986366313748544,3.351855365448259e-05,4.202966949104346e-05,7.985206144800015e-06,2.484799929367697,2.5093934315343853,3.7458480969236585,2.926611575518379,0.4972374618053436,0.19196083974093198,1.0000000036135317,0.016140308708069692,-0.037479549470622826,-9.071081876754761e-11,0.16,0.013160759146736044,,,,,,,,,,,,,,,,,,,,,,
170,14.547,,,,,,,,,,,,,,,,,,,,,,,,0.03271928243339062,0.4837160646915436,0.9377742409706116,0.005714285714285715,,,,,,,,,,,,,,,,,,
171,14.611,0.020675078042725947,0.17720015572789008,0.14,15.0,2.223834872602648,0.3143163771807388,0.19326281865466313,0.031010173280596128,3.646101868458545e-05,4.538948018071235e-05,9.675634196204739e-06,2.4801295387335114,2.494421101716358,3.787895264133866,3.057293392515532,0.5010296350717545,0.18653602182865142,0.9999999976530671,0.016678761544519864,-0.046515259920894204,-6.277114152908327e-11,0.14,0.00041350156085451895,,,,,,,,,,,,,,,,,,,,,,
171,14.615,,,,,,,,,,,,,,,,,,,,,,,,0.01112110293470323,0.46650058031082153,0.902860414981842,0.0,,,,,,,,,,,,,,,,,,
172,14.677,0.11882577163741923,0.1578999950458413,0.12,15.0,2.2229964458227913,0.3722444557094481,0.18182883779746156,0.03069730522018001,2.5918938394747356e-05,3.188076818930634e-05,8.033449011070413e-06,2.4807230861893994,2.523831461446005,3.4296371603791727,3.1253329457804746,0.5091459596157074,0.21737608388066293,0.9999999960139394,0.01667247334367094,-0.04604595783027002,-8.065253496170046e-11,0.12,0.002376515432748386,,,,,,,,,,,,,,,,,,,,,,
172,14.678,,,,,,,,,,,,,,,,,,,,,,,,0.022604273445904256,0.4729722738265991,0.9145805597305298,0.0,,,,,,,,,,,,,,,,,,
173,14.741,0.5381162553553624,0.20046784391768607,0.16,15.0,2.2270935121089277,0.4062258306535332,0.16010335220519334,0.026960584109737052,3.357764007576888e-05,4.2307393472172264e-05,7.388379886558724e-06,2.508121943321944,2.4868023082474973,3.1648265183627906,3.853990097962745,0.5056187647581101,0.233298794105649,0.9999999973550439,0.01670320134081696,-0.04044087616460559,-6.910413503646851e-11,0.16,0.010762325107107246,,,,,,,,,,,,,,,,,,,,,,
173,14.741,,,,,,,,,,,,,,,,,,,,,,,,0.006135556101799011,0.49725739359855653,0.9393592238426208,0.00380952380952381,,,,,,,,,,,,,,,,,,
174,14.881,0.5378369156633934,0.2451609604727775,0.18,15.0,2.1134398535371415,0.28963030389939587,0.1589849879789206,0.02589604034976757,3.8401950364033306e-05,4.8043552344804376e-05,9.4771444217201e-06,2.5312738971659523,2.4844044284494,3.3764661274726286,2.5324368892136953,0.5029615068435669,0.17618482880294323,1.0000000011362136,0.015850798901528563,-0.038844060524651364,-6.36093318462372e-11,0.18,0.01075673831326787,,,,,,,,,,,,,,,,,,,,,,
174,14.885,,,,,,,,,,,,,,,,,,,,,,,,-0.03896895870566368,0.4723052144050598,0.9179769873619079,0.0,-0.05044568353332579,0.01351789734326303,96.87502193450928,0.06326505914330482,0.458984375,1.0,,,,,,,,,,,,
175,14.95,0.22509761386760369,0.2443265164870882,0.12,15.0,2.200356723898251,0.35779812076158835,0.18138357521899415,0.030000482063134402,3.6324219916437044e-05,4.5549272701927575e-05,8.649061559965421e-06,2.5187901612039254,2.518850363413799,3.1378965231799487,3.179047541322554,0.4867593508958816,0.2072156788036227,0.9999999893456697,0.01650267542923688,-0.04500072309470161,-5.7183206081390384e-11,0.12,0.0045019522773520745,,,,,,,,,,,,,,,,,,,,,,
175,14.954,,,,,,,,,,,,,,,,,,,,,,,,0.005359907075762749,0.47722442746162413,0.9042575716972351,0.0,,,,,,,,,,,,,,,,,,
176,15.016,0.11145472847895842,0.2684228669903156,0.1,15.0,2.1582165323453917,0.2895767064088799,0.18277413259066677,0.030138352891428882,2.5851528390011148e-05,3.145075668766944e-05,9.05384349703626e-06,2.498749017786152,2.4821854219648998,3.57853196378599,2.804457944135456,0.503202617764473,0.17401052389293908,1.000000000409782,0.016186623992590434,-0.04520752933714332,-8.586794137954712e-11,0.1,0.0022290945695791695,,,,,,,,,,,,,,,,,,,,,,
176,15.02,,,,,,,,,,,,,,,,,,,,,,,,-0.003254252439364791,0.4937037885189056,0.9318711876869201,0.001904761904761905,,,,,,,,,,,,,,,,,,
