step,wall_time,episode_return,ma_return,qos_prob,qos_lambda,noise_sigma,sum_rate_mean,rate_common_mean,qos_violation_l1_mean,qos_violation_l2_mean,h_eff_abs_mean_mean,h_eff_abs_R_mean,h_eff_abs_T_mean,phase_entropy_R_mean,phase_entropy_T_mean,phase_var_R_mean,phase_var_T_mean,beta_r_mean_mean,common_power_frac_mean,total_power_W_mean,reward_sr_mean,reward_qos_mean,reward_pwr_mean,qos_satisfied_mean,reward_mean,act_mean,act_std,act_abs_max,act_sat_frac,eval_return_mean,eval_return_std,eval_sum_rate_mean,eval_sum_rate_std,eval_qos_prob,eval_qos_prob_std,eval_rate_common_mean,eval_h_eff_abs_T_mean,eval_phase_entropy_T_mean,eval_common_power_frac_mean,eval_latency_ms_mean,eval_latency_ms_std,critic_loss_0,critic_gradnorm_0,critic_loss_1,critic_gradnorm_1,critic_loss_2,critic_gradnorm_2,actor_loss_0,actor_gradnorm_0,actor_loss_1,actor_gradnorm_1,actor_loss_2,actor_gradnorm_2
147,92.39,-0.6703831152282518,-1.4887902396781427,0.02,15.0,0.35683333333333334,1.9749873512935028,0.3357138361210005,0.2198231578735229,0.03881337823693381,3.870212521216489e-05,5.0773869247663733e-05,2.4868931056683773e-06,2.5028016748016557,2.5231952897904186,2.605486176458192,2.9733797805928783,0.5000398707389831,0.2772584342211485,0.9999999958928675,0.014812405134701272,-0.058220067355400716,-8.386559784412385e-11,0.02,-0.013407662304565035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,92.395,,,,,,,,,,,,,,,,,,,,,,,,,0.015272491425275803,0.7562862753868103,1.0,0.3942857142857143,,,,,,,,,,,,,0.007836278332397341,0.32204157054424287,0.02618700800463557,0.45169454932212827,0.010670591434463859,0.37021364867687223,-2.1906817293167116,0.061033578664064406,-4.138634777069091,0.13228511810302734,-2.7824492931365965,0.07637503162026406
148,94.178,0.07372911595569541,-1.436723747869054,0.1,15.0,0.3565416666666667,3.2851574251612807,1.0082295302993318,0.20641833011363478,0.03660939885973006,2.835780722689613e-05,3.675705462807689e-05,3.1600650233538504e-06,2.4996436527345107,2.5340535001367273,3.1924283668097253,2.7318249083516988,0.4948608493804932,0.582584504187107,0.9999999916553497,0.024638680688709606,-0.05491409828959508,-8.000060915946962e-11,0.1,0.001474582319113909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,94.183,,,,,,,,,,,,,,,,,,,,,,,,,-0.006280715577304363,0.7412023544311523,1.0,0.36,,,,,,,,,,,,,0.00849812145344913,0.3150784394145012,0.03215105338022113,0.4804160913825035,0.014122000271454454,0.391959388256073,-2.217814202308655,0.06128843419253826,-4.192383852005005,0.1374661447107792,-2.8147146844863893,0.07895771920681
149,95.945,0.09808390800895905,-1.1869746587536192,0.08,15.0,0.35625,2.272621328867141,0.45550422687631825,0.17569487830134561,0.03338865446000146,3.6382765087741315e-05,4.7565829330968e-05,2.8335723580612453e-06,2.499346251347396,2.5177101647009934,2.9037593396967196,3.346241397709349,0.4426491004228592,0.33426243290305135,1.00000000952743,0.017044659966503558,-0.0500829816900022,-1.1632218956947326e-10,0.08,0.0019616781601791817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,95.949,,,,,,,,,,,,,,,,,,,,,,,,,-0.03543850216083229,0.7000146746635437,1.0,0.3238095238095238,,,,,,,,,,,,,0.008876506900414825,0.3536157447099686,0.036137793660163876,0.7227551990747452,0.013367091631516814,0.43884072244167327,-2.2306880140304566,0.06319430068135262,-4.236480369567871,0.14956328094005586,-2.8308562517166136,0.08195357128977776
149,96.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4672112806070096,2.2240641677365782,2.764836933896105,0.4696272202565374,0.1,0.30000000000000004,0.8875179921897669,4.808957333396811e-06,2.5123832506065034,0.48429854029417035,0.5620767999807867,0.12587440939208547,,,,,,,,,,,,
150,98.348,-2.4532442924177054,-1.2430349042208713,0.08,15.0,0.3559583333333334,2.102355817964235,0.43184219477283053,0.3173921196596093,0.06088836961062499,5.471074139774666e-05,7.20913905019074e-05,2.5687940852644326e-06,2.4802206249644656,2.4992863547234676,3.215635659633053,3.3810258753572957,0.5860686612129211,0.317634801864624,0.9999999962095171,0.015767668634731766,-0.09133255441593752,-6.714835762977601e-11,0.08,-0.0490648858483541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,98.353,,,,,,,,,,,,,,,,,,,,,,,,,0.05547081958502531,0.7321593880653381,1.0,0.3466666666666666,,,,,,,,,,,,,0.010183001598343254,0.3445364049077034,0.03633488524705172,0.7356750047206879,0.015695533128455282,0.4953464815020561,-2.2317223501205445,0.06300461992621421,-4.289928150177002,0.1398807306587696,-2.8570609140396117,0.08314678460359573
151,100.078,-5.207858851832956,-1.3145863359729146,0.0,15.0,0.3556666666666667,3.5979791675239903,0.5583365866854852,0.4679220329707233,0.09942801379562499,2.2712636822330633e-05,2.945113051252639e-05,2.497155751743386e-06,2.5119452877497306,2.479913150127653,3.0213971863884406,3.0876282452096073,0.49229793548583983,0.41952535323798656,0.9999999997578561,0.026984843756429924,-0.14914202069343752,-9.965151548385623e-11,0.0,-0.10415717703665908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,100.083,,,,,,,,,,,,,,,,,,,,,,,,,0.014501871913671494,0.7534899592399598,1.0,0.3771428571428571,,,,,,,,,,,,,0.009138705432415009,0.35291849851608276,0.02988220639526844,0.5676101848483086,0.01495837681926787,0.653708311021328,-2.2425296783447264,0.06277961388230324,-4.343805675506592,0.13962679445743562,-2.8883060455322265,0.08232340008020402
152,101.96,0.057391268967999204,-1.2721562216505726,0.02,15.0,0.355375,2.335362505512603,0.764976456065378,0.18936015748381727,0.03174492890450474,3.820346892033621e-05,5.003677976717607e-05,2.703536379816644e-06,2.4881234241038697,2.4875873474128944,3.80291160508757,2.9015813946227356,0.44913311541080475,0.48526539146900177,0.9999999819137156,0.017515218791344524,-0.04761739335675712,-5.522742867469788e-11,0.02,0.001147825379359982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,101.965,,,,,,,,,,,,,,,,,,,,,,,,,-0.06525727063417434,0.7294917702674866,1.0,0.34285714285714286,,,,,,,,,,,,,0.007724158884957433,0.30817848414182664,0.02987589543685317,0.7720420959591866,0.01284735556691885,0.4714420348405838,-2.258408856391907,0.06260110840201377,-4.396060876846313,0.1465221005678177,-2.9138567543029783,0.08181029871106148
153,103.723,-1.0234769459104873,-1.2975959784752238,0.04,15.0,0.35508333333333336,2.490412549621486,0.4550777599548285,0.22728504196479515,0.0480984219570337,3.4047474891334794e-05,4.462734218711244e-05,2.3078730040018494e-06,2.510255039070032,2.482663434909635,2.6636331500192814,3.2863195062391948,0.48379722952842713,0.37452544063329696,1.0000000048056246,0.018678094122161145,-0.07214763293555054,-1.0482035577297213e-10,0.04,-0.020469538918209754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,103.728,,,,,,,,,,,,,,,,,,,,,,,,,-0.005631898296996951,0.7503634095191956,1.0,0.3771428571428571,,,,,,,,,,,,,0.009377214666455984,0.4074515247344971,0.03669826835393906,0.6053774163126946,0.01542980533093214,0.4674405410885811,-2.25853301525116,0.06544676899909974,-4.43709716796875,0.15159804105758667,-2.9405004262924193,0.08286629945039749
154,105.503,-1.5435112600056597,-1.4435022156460622,0.02,15.0,0.35479166666666667,2.4288149273370716,0.43710096746498583,0.2637696219026729,0.05239089133456369,4.340481897903956e-05,5.699409726648232e-05,2.6369841167112924e-06,2.519033419021,2.514722441742929,2.6873109705245177,2.971514409313789,0.4173857921361923,0.33136080488562586,1.0000000183936208,0.01821611195502804,-0.07858633700184554,-1.532956957817078e-10,0.02,-0.030870225200113198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,105.508,,,,,,,,,,,,,,,,,,,,,,,,,-0.07371676787734031,0.7835577726364136,1.0,0.4419047619047619,,,,,,,,,,,,,0.008609457402490079,0.39553442984819415,0.029014887791126966,0.633993829190731,0.013931566774845123,0.5298171880841255,-2.259169926643372,0.06475866727530956,-4.490460481643677,0.15171834230422973,-2.956309213638306,0.0834238275885582
155,107.293,-3.516111393427832,-1.6780637888382646,0.0,15.0,0.35450000000000004,2.0009951740619565,0.5462370591907518,0.33785249137940376,0.07471979441830345,2.9865413068599053e-05,3.914637307893599e-05,2.022533037588224e-06,2.4995278077094145,2.5447305312220667,2.8203024913167756,3.156725958435638,0.46041641414165496,0.472283256649971,0.9999999780021608,0.015007463805464676,-0.11207969162745518,-4.656612873077393e-11,0.0,-0.07032222786855663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,107.299,,,,,,,,,,,,,,,,,,,,,,,,,0.06613502316176892,0.7419305324554444,1.0,0.3771428571428571,,,,,,,,,,,,,0.00839873680844903,0.2853718419373035,0.027698380537331105,0.5547010192275047,0.011969168493524194,0.35057382583618163,-2.2758001327514648,0.06694200724363326,-4.540553359985352,0.14965201795101166,-2.984356665611267,0.08641941264271737
156,109.112,-3.5637614919757885,-1.8835399860207502,0.0,15.0,0.35420833333333335,2.43652743378445,0.5945196271544301,0.3554770042816783,0.07503279034652689,3.673303993832877e-05,4.7813926362095415e-05,3.4903806670288202e-06,2.527744015758516,2.550997940913365,3.222317432585815,3.3748802578084707,0.5494954538345337,0.3817501263320446,0.9999999957159161,0.018273955753383374,-0.11254918551979032,-7.310882210731506e-11,0.0,-0.07127522983951576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,109.117,,,,,,,,,,,,,,,,,,,,,,,,,0.06843127943575382,0.7489614725112915,1.0,0.38476190476190475,,,,,,,,,,,,,0.008194340085610747,0.39523127377033235,0.030434150863438845,0.7973452374339104,0.011934632807970047,0.429315020442009,-2.2787134647369385,0.0666569536179304,-4.583304653167724,0.15581437915563584,-3.000058150291443,0.08893725827336312
157,110.88,-2.7011361086494343,-1.8959636294628754,0.08,15.0,0.3539166666666667,2.2918655081827275,0.48794471942592876,0.3208207924227405,0.06530780892878844,2.913019736919842e-05,3.793486169746655e-05,2.7162043843940234e-06,2.52690934402119,2.489791291451902,3.2126012919845657,3.539099660883382,0.521670264005661,0.3322170834615827,0.9999999978207051,0.017188991311370458,-0.09796171339318263,-9.117648005485536e-11,0.08,-0.05402272217298869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,110.883,,,,,,,,,,,,,,,,,,,,,,,,,-0.04421012066304684,0.691870927810669,1.0,0.28380952380952384,,,,,,,,,,,,,0.012765361061319709,0.6570435410737991,0.04208225272595882,0.6460650724172592,0.016811975417658685,0.68466333091259,-2.2837215185165407,0.06646812707185745,-4.630482473373413,0.17192948073148728,-3.0160017824172973,0.08847454249858856
158,112.63,0.417639938517469,-1.8721339567383706,0.06,15.0,0.353625,2.0312112624192706,0.24673910608383776,0.16109591225740008,0.027420857067540085,3.463261730076453e-05,4.477748083034046e-05,4.198026712036741e-06,2.4723763241004426,2.5193410613415517,3.5233584932154027,3.4230989532041867,0.4741451174020767,0.1715061381086707,1.0000000042282045,0.015234084468144529,-0.04113128560131013,-9.648501873016358e-11,0.06,0.00835279877034938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,112.633,,,,,,,,,,,,,,,,,,,,,,,,,-0.026261859759688377,0.7547454833984375,1.0,0.4057142857142857,,,,,,,,,,,,,0.012140935584902764,0.5125464355945587,0.03946001825854182,0.6952078506350517,0.01509746647439897,0.37575020402669906,-2.287070231437683,0.06821039319038391,-4.678502836227417,0.16486422300338746,-3.042390103340149,0.09098632723093032
159,114.392,-3.3601476876387535,-1.8496786648396377,0.0,15.0,0.35333333333333333,1.7479091761969732,0.5184874633123383,0.32979518372904687,0.07187484833862813,3.524178032491228e-05,4.62808372243609e-05,2.12460962656644e-06,2.493435757638094,2.4459577505352645,3.013398885035488,3.9369068975765966,0.47153623044490817,0.43582300916314126,0.9999999908916652,0.013109318821477305,-0.10781227250794224,-6.631016731262208e-11,0.0,-0.06720295375277507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,114.396,,,,,,,,,,,,,,,,,,,,,,,,,0.01894403463229537,0.7317260861396789,1.0,0.33142857142857146,,,,,,,,,,,,,0.00898999685421586,0.4120414170622826,0.031286457069218156,0.7317201709747314,0.01290488242637366,0.4302394190430641,-2.2845167922973633,0.06901784971356392,-4.735543212890625,0.1610830992460251,-3.057345061302185,0.09204518526792527
160,116.171,-3.414287230649686,-1.8459762114030767,0.0,15.0,0.3530416666666667,2.4364219206645696,0.5362637245085496,0.35725821308813954,0.0720392726182402,2.8356895242127596e-05,3.67025145540616e-05,3.3200373063256126e-06,2.489222497862159,2.5401336719272227,3.0121277087829577,3.1071833997736467,0.47827288269996643,0.35173818960785863,1.0000000010803343,0.018273164404984273,-0.10805890892736032,-9.061768651008608e-11,0.0,-0.0682857446129937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,116.173,,,,,,,,,,,,,,,,,,,,,,,,,-0.042358255945146084,0.7316583395004272,1.0,0.36380952380952386,,,,,,,,,,,,,0.009466426493600012,0.3531796199083328,0.030955360028892754,0.5151052814722061,0.015991293601691724,0.46118798941373823,-2.288429470062256,0.0696722137928009,-4.786656646728516,0.16388168871402742,-3.0860738134384156,0.09553512290120125
161,117.983,-1.9294283161476473,-1.758200764645758,0.06,15.0,0.35275,2.377581391801473,0.33690888344362224,0.28190415165774835,0.05644695113550422,3.115418735773188e-05,4.049733949788506e-05,3.124730937272315e-06,2.530935370824319,2.5152826562001582,3.386720691730269,3.6188798564070597,0.4333613681793213,0.2337543812021613,0.9999999871198088,0.017831860438511052,-0.08467042670325635,-5.820766091346742e-11,0.06,-0.03858856632295295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,117.988,,,,,,,,,,,,,,,,,,,,,,,,,-0.009460848942399024,0.7549101710319519,1.0,0.36571428571428577,,,,,,,,,,,,,0.008622648487798869,0.2977054487168789,0.033789798077195884,0.49645418345928194,0.015184948416426779,0.37941188126802444,-2.2882950687408448,0.06740060560405255,-4.8374653244018555,0.1664043915271759,-3.0917905712127687,0.09546393349766731
162,119.813,-0.154103494247822,-1.5431421017230447,0.08,15.0,0.3524583333333334,2.7234233865121356,0.6287329293748534,0.21643179644625177,0.035005163440295854,2.9518462599099215e-05,3.8501780767628945e-05,2.568508093510032e-06,2.5262362065861277,2.473093412568649,3.379164049051883,2.6953151491208445,0.6001225996017456,0.4419245022535324,1.0000000084284693,0.02042567539884101,-0.05250774516044378,-1.2335367500782017e-10,0.08,-0.0030820698849564447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,119.818,,,,,,,,,,,,,,,,,,,,,,,,,0.06018948033452034,0.7202113986015319,1.0,0.32,,,,,,,,,,,,,0.008410910875536502,0.2891199713945389,0.033089194558560846,0.604297223687172,0.014553544698283077,0.4991863480210304,-2.2899799156188965,0.07128039330244064,-4.889626865386963,0.17399745792150498,-3.11895254611969,0.09993690609931946
163,121.565,-3.477543271354607,-1.6911688345233464,0.0,15.0,0.3521666666666667,2.0256937002557396,0.3776548723422597,0.36221898749115605,0.07182904539884301,2.6723187651357748e-05,3.4624792184197295e-05,3.018374052839122e-06,2.471322341709995,2.472539752939501,2.516572681863113,3.1917573094757525,0.41152346670627593,0.2710115140862763,1.0000000015925616,0.015192702751918048,-0.10774356809826452,-8.0745667219162e-11,0.0,-0.06955086542709214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,121.57,,,,,,,,,,,,,,,,,,,,,,,,,-0.014223349373787641,0.75483558177948,1.0,0.3885714285714286,,,,,,,,,,,,,0.009272228898480535,0.31351915538311004,0.030356638031080366,0.5953545892238616,0.014234882425516843,0.3410583049058914,-2.291057896614075,0.0725281797349453,-4.931799325942993,0.16869524538516997,-3.1376009464263914,0.09553339675068856
164,123.327,-1.0566740266701709,-1.6613945921731026,0.0,15.0,0.351875,1.7464449519807217,0.2277912176078296,0.23730958941389052,0.04165454502845828,5.6031061374158244e-05,7.403412224802272e-05,2.021878752564784e-06,2.523520443534041,2.5189483865018816,3.1443747951142376,2.989653343354908,0.4422682344913483,0.21254566200077535,1.0000000160560012,0.013098337139855415,-0.062481817542687404,-1.305714249610901e-10,0.0,-0.021133480533403422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,123.33,,,,,,,,,,,,,,,,,,,,,,,,,0.024339719861745834,0.7612698197364807,1.0,0.4019047619047619,,,,,,,,,,,,,0.008257912513799965,0.31977442890405655,0.03228017332963645,0.6360175514221191,0.012770032677799463,0.5286363625526428,-2.2892319631576536,0.07360628359019757,-4.9820578670501705,0.1758207094669342,-3.162588267326355,0.09655478909611702
165,125.095,-0.8566940994772552,-1.6987774851373003,0.02,15.0,0.35158333333333336,1.893918114616862,0.3479451212829903,0.224143035351448,0.04172551184499639,2.232205778878681e-05,2.8913318290652243e-05,2.54827628319051e-06,2.5126833542730584,2.515419765340786,2.7645373907547652,2.8801849392915146,0.48508970856666567,0.2679443987086415,0.9999999930616468,0.014204385859626465,-0.06258826776749457,-8.167698979377748e-11,0.02,-0.0171338819895451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,125.1,,,,,,,,,,,,,,,,,,,,,,,,,-0.0021479584276676176,0.7348023056983948,1.0,0.3504761904761905,,,,,,,,,,,,,0.007354851230047643,0.273214834779501,0.03174025136977434,0.5697268682718277,0.01398252292536199,0.4758104509115219,-2.2875284147262573,0.07569861374795436,-5.02284839630127,0.18340908974409104,-3.1799614524841306,0.0994372934103012
166,126.857,-1.8339532793022288,-1.805773531674308,0.1,15.0,0.35129166666666667,1.8004270334388417,0.5444796206980164,0.2747514265360422,0.05195484550598488,3.517022197944303e-05,4.6267575325851056e-05,1.878161940218989e-06,2.4689677968451513,2.4516628254962636,2.87777484565614,2.6636687720724592,0.5032333558797837,0.475262875854969,0.9999999916460365,0.01350320275079131,-0.07793226825897731,-7.785856723785401e-11,0.1,-0.03667906558604457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,126.862,,,,,,,,,,,,,,,,,,,,,,,,,-0.043185779452323915,0.7232563972473145,1.0,0.33333333333333337,,,,,,,,,,,,,0.008616463779471815,0.2720010712742805,0.03525442142039537,0.5343739819526673,0.01400842278264463,0.3521427683532238,-2.2895998620986937,0.07692945130169392,-5.068782014846802,0.17852825433015823,-3.191406736373901,0.10307768404483796
167,128.642,-4.050344131293643,-1.9747715824775778,0.0,15.0,0.35100000000000003,2.4250265038107877,0.7345987087419907,0.38846385301433656,0.08262972086039971,4.069418712776948e-05,5.327777040337153e-05,2.9434373009633325e-06,2.4942995085653723,2.5522038509630933,3.485342061000855,3.56808861922943,0.4980389332771301,0.4841310065984726,0.9999999953992664,0.018187698778580907,-0.1239445812905996,-1.1385418474674226e-10,0.0,-0.08100688262587286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,128.646,,,,,,,,,,,,,,,,,,,,,,,,,-0.03047526553273201,0.7428841829299927,1.0,0.3619047619047619,,,,,,,,,,,,,0.008473327117972076,0.29531953737139705,0.035732622109353546,0.5074571704864502,0.01509242096915841,0.41228284806013105,-2.275329351425171,0.07596279799938202,-5.119166526794434,0.18836908608675004,-3.2024409008026122,0.10051649838685989
168,130.698,-2.0414263079170776,-2.080529353671216,0.0,15.0,0.35070833333333334,2.102486901662598,0.22679104264746397,0.2857617723344418,0.0573981185334388,4.712829668568178e-05,6.205019611343904e-05,2.36259840241004e-06,2.5391413909918303,2.544205950782871,3.144925930733927,2.866938448258287,0.43534890055656433,0.19636509582400322,1.00000001068227,0.01576865176246949,-0.08609717780015819,-1.2065283954143527e-10,0.0,-0.040828526158341545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,130.703,,,,,,,,,,,,,,,,,,,,,,,,,0.046378837712109086,0.7399007678031921,1.0,0.3542857142857143,,,,,,,,,,,,,0.007995382281951607,0.2826685406267643,0.039360207375139,0.639802825152874,0.015154346851631998,0.49798543363809583,-2.286016879081726,0.07725008204579353,-5.158501749038696,0.19375282913446426,-3.2155940771102904,0.10270167335867882
169,132.723,-3.158647401463711,-2.24336591914485,0.0,15.0,0.3504166666666667,2.1685082742574586,0.29268180390408566,0.3383936338092311,0.06829117334948377,4.2683547290242034e-05,5.637285970792012e-05,1.6156100372077663e-06,2.516140964587493,2.49638154893945,2.727738365440008,3.8272392146714953,0.4986591339111328,0.3161511263996363,0.9999999927263707,0.016263812056930938,-0.10243676002422568,-6.19795173406601e-11,0.0,-0.06317294802927424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,132.728,,,,,,,,,,,,,,,,,,,,,,,,,0.06372759193181991,0.7510565042495727,1.0,0.37714285714285717,,,,,,,,,,,,,0.010348509908653795,0.2759279952943325,0.046072501819580794,0.7460116392374039,0.018250640919432043,0.3732184424996376,-2.279922533035278,0.07939843714237213,-5.196021680831909,0.1912433111667633,-3.2332721519470216,0.10392702981829643
170,134.73,-0.911857041017228,-2.166296556574826,0.08,15.0,0.350125,2.5287856134814835,0.6227334171009073,0.24498346721226863,0.04380202189436548,3.5427877960234324e-05,4.6356665706355175e-05,2.641514721871788e-06,2.543469617575569,2.5051625838922793,3.2643758351282774,3.400535514567215,0.3843956059217453,0.42618564203381537,0.9999999963119626,0.01896589210111113,-0.06570303284154823,-7.990747690200807e-11,0.08,-0.01823714082034457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,134.733,,,,,,,,,,,,,,,,,,,,,,,,,-0.02111026260536164,0.7577647566795349,1.0,0.36952380952380953,,,,,,,,,,,,,0.008909961031749845,0.36594894707202913,0.039659152049571274,0.5480158132314682,0.01789869736880064,0.5064962035417557,-2.279362473487854,0.07693973958492278,-5.231737546920776,0.19364270001649855,-3.2439980792999266,0.10422557801008224
171,136.731,0.20154669695354874,-1.8958262791355007,0.04,15.0,0.34983333333333333,2.2997171621222128,0.3388768612210139,0.18141198665885788,0.029477963072991303,2.468374833358483e-05,3.2230949110553694e-05,2.042146002678245e-06,2.523554321117487,2.490836766224938,2.7959979464976397,2.87999814392922,0.5658348792791367,0.3069674882292748,1.0000000232923776,0.017247878715916595,-0.044216944609486955,-1.6735866665840151e-10,0.04,0.004030933939070977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,136.735,,,,,,,,,,,,,,,,,,,,,,,,,-0.029945012461394072,0.7633814334869384,1.0,0.4019047619047619,,,,,,,,,,,,,0.008230412220582366,0.314700690805912,0.042266657184809445,0.6229668119549752,0.016378823183476925,0.5307027089595795,-2.273741798400879,0.07657805800437928,-5.279713096618653,0.2135712131857872,-3.2662671518325808,0.10312912911176682
172,138.723,-2.74819716613348,-2.036105700890575,0.04,15.0,0.3495416666666667,1.706893230073944,0.39793739184563387,0.3280003925861395,0.05984376163741091,4.836551117181836e-05,6.378336549046498e-05,2.111948215878473e-06,2.497688719566465,2.484703329081697,2.735014065505116,3.085001935733763,0.4428427845239639,0.3354138204455376,1.0000000031478704,0.012801699225554582,-0.08976564245611639,-9.210780262947083e-11,0.04,-0.0549639433226696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,138.728,,,,,,,,,,,,,,,,,,,,,,,,,-0.021158177219331265,0.7400767564773559,1.0,0.35238095238095235,,,,,,,,,,,,,0.007423517657443881,0.23005642160773276,0.03829616358503699,0.5841185784339905,0.014831749703735114,0.3730936709046364,-2.278348751068115,0.07586653634905816,-5.319549913406372,0.20047149807214737,-3.2757997846603395,0.10175207450985908
173,140.717,-0.3910976875440132,-2.004486737972251,0.1,15.0,0.34925,2.9577222554010705,0.8532874853602874,0.22571807588301912,0.04083658036335797,3.35497500645094e-05,4.373955547076848e-05,2.9803338457321176e-06,2.4999022835110214,2.4995319900030175,2.9426027602051246,3.40610711733441,0.4264330798387527,0.5335374993085861,1.0000000062026084,0.02218291691550803,-0.06125487054503697,-1.2135133147239685e-10,0.1,-0.007821953750880265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,140.722,,,,,,,,,,,,,,,,,,,,,,,,,-0.013475496685714461,0.7689312934875489,1.0,0.4057142857142857,,,,,,,,,,,,,0.008607330773957074,0.373838250041008,0.04604826665483415,0.7598313587903976,0.015458029597066342,0.43053106009960174,-2.26623496055603,0.0759218717366457,-5.367290496826172,0.193548104763031,-3.2985009860992434,0.10242369711399078
174,142.529,-2.274840161104225,-2.0410531830271794,0.02,15.0,0.34895833333333337,3.5730027944735547,0.7304827721354882,0.3181293676182558,0.06569621608764152,4.1999697794065946e-05,5.509716911882496e-05,2.707283819788859e-06,2.462981160263189,2.4673844125034523,2.410541919351614,3.9726774172766137,0.522266755104065,0.4808672580122948,0.9999999732710421,0.02679752095855166,-0.09854432413146232,-4.917383193969728e-11,0.02,-0.04549680322208448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,142.533,,,,,,,,,,,,,,,,,,,,,,,,,0.052721907198429105,0.7459498643875122,1.0,0.379047619047619,,,,,,,,,,,,,0.008342551519162952,0.3268491131067276,0.04986570538952947,0.7930428010225296,0.017824450815096496,0.5648090809583663,-2.2548791646957396,0.07758469596505164,-5.415721750259399,0.21068405538797377,-3.311711297035217,0.10919130459427834
175,144.296,1.626567814831837,-1.7839192226141958,0.2,15.0,0.3486666666666667,2.7582610438528308,1.2606099352222435,0.11119132349680542,0.016770400992511158,4.094497484021911e-05,5.353422015295983e-05,3.1772389019969826e-06,2.401181626047601,2.4871253950425882,2.664064780466841,2.413178354908834,0.5166464149951935,0.6756101597845554,0.9999999769590795,0.02068695782889623,-0.02515560148876673,-4.349276423454285e-11,0.2,0.03253135629663673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,144.303,,,,,,,,,,,,,,,,,,,,,,,,,0.026123548112809657,0.7351282119750977,1.0,0.3638095238095238,,,,,,,,,,,,,0.008941974136978387,0.2905912044644356,0.0528858108446002,0.934164912700653,0.021422848738729953,0.7523372873663903,-2.2543229246139527,0.07622030302882195,-5.456757717132568,0.20501988410949706,-3.323897442817688,0.10867901921272277
176,146.095,-1.276925290331949,-1.6695774125320042,0.04,15.0,0.348375,2.05087740910787,0.3464184203790801,0.24314351906420015,0.04744672417170319,2.7774371557765497e-05,3.6220022290572114e-05,2.4374193593456447e-06,2.5298780612390006,2.5259285642655755,2.5666849044744744,3.106947587811862,0.4496498417854309,0.271523802690208,1.0000000058952718,0.015381580568309025,-0.07117008625755478,-1.173932105302811e-10,0.04,-0.02553850580663897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,146.1,,,,,,,,,,,,,,,,,,,,,,,,,-0.037631863728165627,0.7256462812423706,1.0,0.32,,,,,,,,,,,,,0.009611230557784439,0.4250639283657074,0.055026641078293324,0.7559524524211884,0.02056684363633394,0.4124673709273338,-2.2370576524734496,0.07968961700797081,-5.510382833480835,0.20870380759239196,-3.330812726020813,0.11007026225328445
177,147.872,-2.4478888040496405,-1.656915047302014,0.08,15.0,0.34808333333333336,3.9121555193942834,0.7028547682568035,0.3417939678379073,0.06786596160558016,3.740766291509152e-05,4.895277452653218e-05,2.7723280807695137e-06,2.453124545171875,2.4620672805757344,2.9116027941515203,3.336954429277569,0.4563222974538803,0.46638945177197455,0.9999999865330755,0.029341166395457124,-0.10179894240837024,-6.807968020439149e-11,0.08,-0.048957776080992804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,147.875,,,,,,,,,,,,,,,,,,,,,,,,,-0.019031322182854638,0.7390276789665222,1.0,0.3638095238095238,,,,,,,,,,,,,0.009199955868534743,0.264972020983696,0.05218519989401102,0.6168032094836235,0.02105934152379632,0.5082191777229309,-2.2408729457855223,0.08054961830377579,-5.553607063293457,0.21127651631832123,-3.346501154899597,0.11203209415078164
