step,wall_time,episode_return,ma_return,qos_prob,qos_lambda,noise_sigma,sum_rate_mean,rate_common_mean,qos_violation_l1_mean,qos_violation_l2_mean,h_eff_abs_mean_mean,h_eff_abs_R_mean,h_eff_abs_T_mean,phase_entropy_R_mean,phase_entropy_T_mean,phase_var_R_mean,phase_var_T_mean,beta_r_mean_mean,common_power_frac_mean,total_power_W_mean,reward_sr_mean,reward_qos_mean,reward_pwr_mean,qos_satisfied_mean,reward_mean,act_mean,act_std,act_abs_max,act_sat_frac,eval_return_mean,eval_return_std,eval_sum_rate_mean,eval_sum_rate_std,eval_qos_prob,eval_qos_prob_std,eval_rate_common_mean,eval_h_eff_abs_T_mean,eval_phase_entropy_T_mean,eval_common_power_frac_mean,eval_latency_ms_mean,eval_latency_ms_std,critic_loss_0,critic_gradnorm_0,critic_loss_1,critic_gradnorm_1,critic_loss_2,critic_gradnorm_2,actor_loss_0,actor_gradnorm_0,actor_loss_1,actor_gradnorm_1,actor_loss_2,actor_gradnorm_2
230,242.935,1.24118198283026,-0.1743763987517665,0.2,15.0,0.332625,2.512306419669292,0.7636592048631761,0.12333960498669255,0.020512438946104054,2.974889962099162e-05,3.817668571173878e-05,4.4655413487501505e-06,2.487793094865705,2.487656362826126,3.7989421794243907,3.23189338829669,0.46208492159843445,0.42831362783908844,0.9999999947659671,0.01884229814751969,-0.030768658419156082,-7.175840437412263e-11,0.2,0.02482363965660521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,242.935,,,,,,,,,,,,,,,,,,,,,,,,,-0.07922017797827721,0.7594445824623108,1.0,0.38857142857142857,,,,,,,,,,,,,0.005013004133943468,0.2017841935157776,0.07879477117210626,1.0236301177740097,0.01906745422631502,0.33807092398405075,-1.7689637517929078,0.10480081602931023,-7.762304267883301,0.3797448205947876,-3.7378006267547605,0.1627250176668167
231,244.695,0.6082803087332148,-0.20087062762165192,0.26,15.0,0.33233333333333337,2.815181412538198,0.9573372992809049,0.17201587263225585,0.028798836235374686,2.5305621769397378e-05,3.21126066905019e-05,4.884667006083793e-06,2.5503780919496113,2.522321847442489,3.3928782831026547,3.085283725403583,0.4987029325962067,0.48076000906527044,0.9999999920465052,0.02111386059403648,-0.043198254353062036,-6.631016731262208e-11,0.26,0.012165606174664294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,244.7,,,,,,,,,,,,,,,,,,,,,,,,,0.06816244255751372,0.7472618579864502,1.0,0.3657142857142857,,,,,,,,,,,,,0.0059120573755353685,0.2555731901526451,0.08937543354928494,0.9109694084525108,0.02360015665180981,0.40924158185720444,-1.7649783897399902,0.10359869435429574,-7.795170726776123,0.400665767788887,-3.7471636152267456,0.16463040828704834
232,246.499,1.8722966621866945,-0.06630023024831905,0.38,15.0,0.3320416666666667,3.289653413292776,1.681274851161736,0.10903940411610236,0.016817644861692568,2.9771884340429692e-05,3.853703668581971e-05,3.4764273042596116e-06,2.525704689289804,2.520748775549329,3.5274166385649646,2.6215624540492444,0.4458854615688324,0.7735563689470291,0.999999953340739,0.02467240059969582,-0.025226467292538853,-6.34230673313141e-11,0.38,0.0374459332437339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,246.502,,,,,,,,,,,,,,,,,,,,,,,,,-0.0023525144904851915,0.7875313878059387,1.0,0.43619047619047624,,,,,,,,,,,,,0.005078268563374877,0.26137506663799287,0.09160206481814384,0.9643524008989334,0.024310948997735976,0.5349894961714745,-1.7688000416755676,0.1011993345618248,-7.8573424339294435,0.3867149031162262,-3.754440417289734,0.1686927318572998
233,248.255,-2.471205124514543,-0.07627752927528386,0.02,15.0,0.33175,2.698072367312582,0.5586253483791507,0.30782911526948314,0.06493976343656233,3.9350479504951805e-05,5.1431960509069636e-05,3.106036492598279e-06,2.4995292354394936,2.484389055489964,3.494348202634523,2.8679942026949896,0.5765569996833801,0.38238296553492546,0.9999999938346446,0.020235542754844363,-0.09740964515484349,-9.029172360897065e-11,0.02,-0.04942410249029086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,248.257,,,,,,,,,,,,,,,,,,,,,,,,,0.11586205288767815,0.765509283542633,1.0,0.42666666666666664,,,,,,,,,,,,,0.005250518848188221,0.30147128701210024,0.07691073678433895,1.076845913529396,0.01695798103697598,0.35837323307991026,-1.762638111114502,0.10547401338815689,-7.8993121528625485,0.39578757047653196,-3.7643834352493286,0.17068550050258635
234,250.029,2.138026143373182,0.19939880949962355,0.34,15.0,0.33145833333333335,2.7887823838795947,1.199047616802308,0.08535189035276827,0.012270229950386078,2.0887936269685477e-05,2.6498187762857914e-05,4.0571817901681954e-06,2.4517403485269074,2.5257897218089225,3.285131503883755,3.164395896089138,0.5291816782951355,0.5999997064471245,0.9999999919719994,0.020915867879096956,-0.01840534492557912,-8.605420589447024e-11,0.34,0.042760522867463645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,250.034,,,,,,,,,,,,,,,,,,,,,,,,,0.016507848678156734,0.7670501112937927,1.0,0.3885714285714285,,,,,,,,,,,,,0.005181121919304132,0.2311827428638935,0.0764236881583929,1.0024019175767898,0.019520353758707643,0.42474369078874585,-1.75411940574646,0.10549770072102546,-7.929997148513794,0.39220383644104007,-3.7691233015060424,0.17286834806203843
235,251.812,2.192241073245526,0.2799941848013384,0.4,15.0,0.3311666666666667,3.198958799784541,1.4378462124283262,0.0905424928993405,0.013098246293126234,3.9008445560567144e-05,5.0524066602573926e-05,4.461582434546809e-06,2.476582408020409,2.5194838470929666,2.6940495727039515,3.098547291971213,0.5519719582796097,0.6625474599003792,0.9999999941140413,0.023992190998384056,-0.019647369439689356,-9.378418326377871e-11,0.4,0.04384482146491051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,251.815,,,,,,,,,,,,,,,,,,,,,,,,,-0.0016049420461058616,0.7454627394676209,1.0,0.3638095238095238,,,,,,,,,,,,,0.005239908141084016,0.20433955654501915,0.0834322939068079,1.0879902863502502,0.020025321198627353,0.34253008276224134,-1.758337378501892,0.10323542281985283,-7.972143259048462,0.3886383831501007,-3.7849729347229,0.1710652816295624
236,253.58,1.371185120224723,0.5027338169122864,0.3,15.0,0.33087500000000003,3.449356528825102,1.7555621159698775,0.13466174604267195,0.023130980971031646,2.3981217219118025e-05,3.056746750656881e-05,4.222466356765663e-06,2.5475043811389555,2.4833495678416586,3.065718673476331,3.5772470105837897,0.5287229800224305,0.7442419840395451,0.9999999971129,0.02587017396618827,-0.03469647145654748,-1.0514631867408755e-10,0.3,0.027423702404494467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,253.585,,,,,,,,,,,,,,,,,,,,,,,,,0.08001596108078957,0.7532993197441101,1.0,0.380952380952381,,,,,,,,,,,,,0.004440680607222021,0.2014156971871853,0.07813288509845734,0.9541650140285491,0.018266276801005007,0.41510913968086244,-1.7470158863067626,0.10482267633080483,-8.01775029182434,0.3975921267271042,-3.7871999645233156,0.18007842272520067
237,255.38,0.9498973467881568,0.41971625719307715,0.22,15.0,0.33058333333333334,2.647602633332825,0.8009990097173687,0.135182546308204,0.02523938182741615,3.023300012157497e-05,3.857218964228809e-05,5.215431559435629e-06,2.513920081756763,2.4847868623556337,3.2419182877072497,3.0556933405302886,0.4257084864377976,0.44226706981658936,0.9999999917857348,0.019857019749996183,-0.037859072741124225,-7.310882210731506e-11,0.22,0.018997946935763135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,255.385,,,,,,,,,,,,,,,,,,,,,,,,,-0.060118473641341555,0.7467576861381531,1.0,0.3676190476190476,,,,,,,,,,,,,0.005567252179607749,0.26563755676150325,0.09876305986195803,1.0989223432540893,0.02513797106221318,0.4431221115589142,-1.7444984126091003,0.1048794773221016,-8.071733989715575,0.41647290587425234,-3.795506839752197,0.1797962924838066
238,257.152,0.6727630859639331,0.4427197857121429,0.24,15.0,0.3302916666666667,3.0841982618042225,0.9864677736243452,0.15972797643062614,0.029784150115151627,3.2948588553451916e-05,4.1707256280948265e-05,6.67258537096284e-06,2.538543589727237,2.4661585651716376,3.228555276467667,2.6626849246077637,0.38854393005371096,0.4880888168513775,0.9999999892525375,0.023131486963531674,-0.04467622517272744,-7.152557373046877e-11,0.24,0.013455261719278659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,257.155,,,,,,,,,,,,,,,,,,,,,,,,,-0.04116414170712233,0.7617391586303711,1.0,0.3866666666666666,,,,,,,,,,,,,0.005333791931625456,0.2775168612599373,0.0812765640206635,0.9295272052288055,0.02044809048064053,0.38685435652732847,-1.7413251352310182,0.10662271216511726,-8.101667547225953,0.40747802376747133,-3.7994768047332763,0.17681260287761688
239,258.915,2.976073123280007,0.7148774074797444,0.56,15.0,0.33,3.9702765889531393,2.2155011204391637,0.057616489668298104,0.008337074598230281,2.4038672454486635e-05,3.005985853801552e-05,5.975114203899971e-06,2.520167869607916,2.486633508383598,2.939339067064145,2.3248818266066755,0.4894944828748703,0.8014687609672546,0.9999999559670687,0.02977707441714855,-0.012505611897345423,-5.420297384262087e-11,0.56,0.05952146246560015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,258.92,,,,,,,,,,,,,,,,,,,,,,,,,-0.09013620056211949,0.7375263452529908,1.0,0.3561904761904762,,,,,,,,,,,,,0.005640688873827457,0.2802665194869041,0.09801950234919786,1.0843886262178422,0.022449649404734373,0.430326361656189,-1.747267792224884,0.10622319012880325,-8.158487968444824,0.4129243105649948,-3.8125087547302248,0.17999846398830413
240,260.675,-1.0673442324251639,0.7442204362268049,0.02,15.0,0.3297083333333334,2.919142491790684,0.6820340168810654,0.2513128608725,0.04766030217588305,2.9531755615075595e-05,3.75875627398412e-05,5.364334240778777e-06,2.5073516610160933,2.5062562200386225,3.1688278038683286,3.3112241143585135,0.44108750760555265,0.39800459921360015,0.9999999961070717,0.02189356868843013,-0.07149045326382458,-7.310882210731508e-11,0.02,-0.021346884648503282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,260.679,,,,,,,,,,,,,,,,,,,,,,,,,-0.05703314319252968,0.7674295544624329,1.0,0.4000000000000001,,,,,,,,,,,,,0.005515980240888893,0.23924607515335083,0.09695642501115799,1.003182081580162,0.021588452169671656,0.4893706914782524,-1.7371472239494323,0.10723831728100777,-8.203471431732178,0.40880710899829864,-3.815084171295166,0.17458849430084228
241,262.467,-0.17107336200716475,0.7758927260884554,0.18,15.0,0.3294166666666667,3.110900224940851,0.9046638849068348,0.21109910352336259,0.039502145874849647,2.2100797434322295e-05,2.8185286264422444e-05,3.8473309440218696e-06,2.4677241325043195,2.515055219958671,2.805619459714007,2.835602165434517,0.5330276328325272,0.5033484914898873,0.9999999999813736,0.02333175168705638,-0.05925321881227448,-1.1492520570755006e-10,0.18,-0.0034214672401432973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,262.477,,,,,,,,,,,,,,,,,,,,,,,,,0.09036182593554258,0.7535582661628724,1.0,0.3771428571428571,,,,,,,,,,,,,0.004970860928297043,0.2584074459969997,0.09956234108656645,0.9653442573547363,0.018964285710826517,0.39890240848064423,-1.7376707243919371,0.10891201719641685,-8.25256025314331,0.41788772702217103,-3.8338683366775514,0.18229633837938308
242,264.281,1.200919870962604,0.7449657703427879,0.2,15.0,0.329125,3.4109294273124897,1.3514722216628747,0.14735193993330006,0.025042382110486913,2.6921786375221344e-05,3.3893042447259157e-05,6.0080181591079216e-06,2.5233223254813484,2.5093099648475534,3.295644592384639,2.8591695023250447,0.5476916807889939,0.6029686591029167,1.0000000012479722,0.02558197070484368,-0.03756357316573038,-1.198612153530121e-10,0.2,0.02401839741925208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,264.285,,,,,,,,,,,,,,,,,,,,,,,,,0.007275351881980896,0.7651721358299255,1.0,0.4057142857142857,,,,,,,,,,,,,0.005328006406780332,0.2079008971899748,0.10519399087876082,0.9701003324985504,0.026864301487803458,0.4778731617331505,-1.7337293410301209,0.11177003279328346,-8.303323402404786,0.42400423526763914,-3.8316096305847167,0.18907667726278304
243,266.042,-1.0508968357630608,0.7405178269029735,0.08,15.0,0.32883333333333337,2.5866273065622187,0.8391630746036544,0.2410311369125952,0.04777842760889082,3.228117368105347e-05,4.171411906591554e-05,3.982337526467252e-06,2.535865074922011,2.4663996894530755,3.3456570785221604,3.1161721057436074,0.5173876762390137,0.46724023565649986,1.0000000044796615,0.01939970479921664,-0.07166764141333624,-1.01141631603241e-10,0.08,-0.021017936715261226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,266.045,,,,,,,,,,,,,,,,,,,,,,,,,-0.0046635929495096205,0.7709188461303711,1.0,0.42095238095238086,,,,,,,,,,,,,0.005661690179258585,0.2400232980400324,0.1181852450221777,1.184402549266815,0.028434297600761056,0.48070183515548703,-1.730025324821472,0.11252318888902664,-8.372359294891357,0.4385867792367935,-3.837335820198059,0.1914446759223938
244,267.85,-0.30452224954554885,0.6072466107930348,0.16,15.0,0.3285416666666667,2.717334455233858,0.680305504129693,0.20701466734649046,0.039313635563644755,2.9071649162721282e-05,3.6643682177074454e-05,6.355550119661767e-06,2.494312504062333,2.5283956269606436,2.9409599669262745,3.5067040381960353,0.4680748373270035,0.3557399164140225,0.9999999901652337,0.02038000841425394,-0.05897045334546714,-5.969777703285219e-11,0.16,-0.006090444990910977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,267.855,,,,,,,,,,,,,,,,,,,,,,,,,0.01173986317589879,0.7527621746063232,1.0,0.3504761904761905,,,,,,,,,,,,,0.00464161166921258,0.27390511229634285,0.09840673118829728,1.2372382712364196,0.023275182815268636,0.4095978581905365,-1.7303109121322633,0.11100410923361778,-8.42063777923584,0.4349085706472397,-3.8618548011779783,0.18906121104955673
245,269.674,-0.10690197422133683,0.5846230787942059,0.1,15.0,0.32825000000000004,3.113613416960064,1.0409018425715906,0.19931231462794108,0.03916009336292383,1.713285220599147e-05,2.111532142154354e-05,5.185444559335244e-06,2.4722006290532907,2.507223365078824,4.2254619714085235,2.770778799986609,0.45266995787620545,0.5044872733950615,0.9999999889545143,0.023352100627200487,-0.05874014004438574,-6.724148988723755e-11,0.1,-0.0021380394844267405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,269.675,,,,,,,,,,,,,,,,,,,,,,,,,-0.05236645564436913,0.7498725414276123,1.0,0.3504761904761905,,,,,,,,,,,,,0.00489418191369623,0.23964690700173377,0.08554072096943856,1.107180769443512,0.022471249261870982,0.4630849333107471,-1.721414647102356,0.112109255194664,-8.44804183959961,0.43435572504997255,-3.8460236167907715,0.18600466191768647
246,271.474,2.2085092298557556,0.8997444618780859,0.48,15.0,0.32795833333333335,2.903954390390019,1.439345927552707,0.08352578834588036,0.011572982162363405,3.0312737154778862e-05,3.9316878529596104e-05,3.300313030327137e-06,2.5350599653003183,2.515045457022918,3.752982262759246,3.4724913218535987,0.48753391683101654,0.7194757109880447,0.9999999768286943,0.021779657927925144,-0.017359473243545108,-8.726492524147034e-11,0.48,0.04417018459711511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,271.475,,,,,,,,,,,,,,,,,,,,,,,,,-0.04409348294138908,0.7601220488548279,1.0,0.38666666666666666,,,,,,,,,,,,,0.004422635892406106,0.2437115927785635,0.07885828636586666,0.9951307648420333,0.019979950496926902,0.4106419867277145,-1.7197554063796998,0.11050765693187714,-8.508250789642334,0.41291997373104095,-3.8631957149505616,0.18816785812377929
247,273.26,1.3860998281978756,0.9580245477227795,0.2,15.0,0.32766666666666666,2.908844422266747,1.3698600952861666,0.1316374652690157,0.019396224358442835,3.627392124251971e-05,4.744651078909995e-05,2.756152602778996e-06,2.471009638878546,2.5148119621415965,3.497617720009111,2.7048988291329614,0.47775213241577147,0.749865579009056,0.999999972730875,0.0218163331670006,-0.02909433653766425,-6.53788447380066e-11,0.2,0.027721996563957508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,273.265,,,,,,,,,,,,,,,,,,,,,,,,,0.019775632955133914,0.7737895965576171,1.0,0.4133333333333333,,,,,,,,,,,,,0.0054201798466965555,0.38064788207411765,0.10064559940248728,1.1181057041883469,0.022774231135845185,0.4399630659818649,-1.7178130650520325,0.10875608503818512,-8.565285110473633,0.4313621371984482,-3.872698016166687,0.18832139372825624
248,275.02,2.8161197428930733,0.9896656098570096,0.4,15.0,0.327375,3.7689719012993574,2.1104898852735228,0.07095756309104823,0.00929659620061889,2.8128998675621284e-05,3.548689276414596e-05,6.055316410047244e-06,2.5138795729021353,2.5204755119284683,2.967205135247113,3.353771772184702,0.41107344269752505,0.7875643825531006,0.9999999850057065,0.028267289259745178,-0.013944894300928334,-1.0095536708831787e-10,0.4,0.05632239485786148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,275.024,,,,,,,,,,,,,,,,,,,,,,,,,-0.08078130707144737,0.7818894624710083,1.0,0.4019047619047619,,,,,,,,,,,,,0.006106911073438823,0.2421990941464901,0.13228876743465662,1.2241075760126114,0.02846188853494823,0.46161781907081606,-1.702596046924591,0.10590732038021088,-8.592346839904785,0.4459454017877579,-3.870379705429077,0.18701150596141816
249,276.824,-0.011997921710903636,0.8224825909173642,0.18,15.0,0.32708333333333334,3.442709993863919,1.0083617650411125,0.21540740864835886,0.03820685551256565,3.509798986027395e-05,4.514661047875234e-05,4.952128004838759e-06,2.501288733603268,2.535439950228974,2.8707463347374373,3.150364871591671,0.5538132137060165,0.5194133746623993,1.0000000049266964,0.025820324953979394,-0.057310283268848475,-1.1934898793697358e-10,0.18,-0.0002399584342180683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,276.827,,,,,,,,,,,,,,,,,,,,,,,,,0.06569019518792629,0.7602584958076477,1.0,0.3942857142857143,,,,,,,,,,,,,0.004756920777726919,0.24305299535393715,0.11176017314195633,1.142322525382042,0.025248282393440603,0.46709780633449555,-1.707126488685608,0.11059566453099251,-8.650654506683349,0.44856759905815125,-3.8879404926300047,0.19521717369556427
249,277.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13857358007660725,2.2648269976680866,3.2752246123751534,0.7760482747748894,0.10400000000000001,0.29890466707631047,1.5364080525575103,4.110805993897323e-06,2.474430768945626,0.689908002614975,0.5780181999944034,0.14915206766541972,,,,,,,,,,,,
250,279.3,1.6176468448240668,0.8413058340170545,0.26,15.0,0.3267916666666667,3.561453147848271,1.8705403071353779,0.1212629961626151,0.02207197444983685,2.0156001485377916e-05,2.5398414642886554e-05,4.42876201285199e-06,2.478325206391302,2.4883842648591177,3.0656337851379956,3.838931133577315,0.4910435152053833,0.7846075719594956,0.9999999506026507,0.02671089860886203,-0.03310796167475527,-3.7625432014465343e-11,0.26,0.03235293689648133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,279.305,,,,,,,,,,,,,,,,,,,,,,,,,-0.06564855873584748,0.7632712006568909,1.0,0.38095238095238093,,,,,,,,,,,,,0.005797874014824629,0.3535858727991581,0.13289390061050654,1.2123924911022186,0.028981751846149564,0.5847367522120476,-1.695791747570038,0.11290354877710343,-8.692308444976806,0.4618344789743423,-3.8929949522018434,0.19878961861133576
251,281.121,-2.7215420722679107,0.6748147149669983,0.06,15.0,0.3265,2.9096710047806504,0.7721169328365122,0.33655293735489517,0.06816891592253117,4.1915793475791834e-05,5.4094714591436975e-05,5.379030128856385e-06,2.4621313594932657,2.5016632809199777,2.600327390691693,3.421065275146106,0.49512812435626985,0.4029666456580162,0.9999999943561853,0.02182253253585488,-0.10225337388379677,-9.741634130477908e-11,0.06,-0.054430841445358216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,281.125,,,,,,,,,,,,,,,,,,,,,,,,,0.01626154612749815,0.7562450647354126,1.0,0.3961904761904762,,,,,,,,,,,,,0.004145001063589007,0.29105904527008536,0.0864640092290938,1.1112965309619904,0.02071846620179713,0.43441257551312445,-1.6958559799194335,0.10906046837568283,-8.732886753082276,0.4427842384576797,-3.9019321155548097,0.19542019784450532
252,282.914,-2.268000981039539,0.4677998328056866,0.06,15.0,0.3262083333333333,3.048653784845717,0.8485238070494979,0.30345469655112,0.0643166152619069,3.0472528511314356e-05,3.8986430978252674e-05,4.930821110499371e-06,2.517823703778716,2.5364071667842776,2.9777192090195763,2.910240841961138,0.4995962756872177,0.44989185690879824,1.0000000084005296,0.02286490338634288,-0.09647492289286039,-1.1427327990531924e-10,0.06,-0.045360019620790774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,282.915,,,,,,,,,,,,,,,,,,,,,,,,,0.039642377942800525,0.7584490418434143,1.0,0.38857142857142857,,,,,,,,,,,,,0.003672551503404975,0.1661853289604187,0.08356551438570023,1.1518333113193513,0.020945247663185,0.47526551902294156,-1.691612756252289,0.10984237238764763,-8.79110279083252,0.4433987432718277,-3.9070594787597654,0.19364151149988174
253,284.71,1.891187336814789,0.6859194558721532,0.18,15.0,0.3259166666666667,3.115214451516583,1.5758006593554827,0.11229148540872984,0.013526907736295864,3.52708111174321e-05,4.593818461367519e-05,3.268690628702837e-06,2.5018757262310745,2.5094611867012775,3.459556556307058,3.0847657964621074,0.45988103866577146,0.7706040769815445,0.9999999500438571,0.023364108386374375,-0.0202903616044438,-4.563480615615845e-11,0.18,0.03782374673629577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,284.715,,,,,,,,,,,,,,,,,,,,,,,,,-0.07981727719306946,0.7776119351387024,1.0,0.42095238095238097,,,,,,,,,,,,,0.0046693219267763195,0.20761002838611603,0.10654476318508387,1.06252969622612,0.027672128286212683,0.47830941826105117,-1.6831629920005797,0.11427772045135498,-8.82463258743286,0.4396545386314392,-3.912748947143555,0.20423707515001296
254,286.56,2.0013209241564787,0.679084194911318,0.46,15.0,0.325625,3.4162049978421725,1.83358473329202,0.10755459789119287,0.016563412591376916,1.5939691455441892e-05,1.9827401041173196e-05,4.276562698247982e-06,2.467614035605113,2.549284455803268,2.4353218474450187,2.9990770134977653,0.5516204166412354,0.7637138161063194,0.9999999710917473,0.0256215374838163,-0.024845118887065375,-1.1362135410308839e-10,0.46,0.040026418483129565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,286.565,,,,,,,,,,,,,,,,,,,,,,,,,0.03312531895935535,0.7696793913841248,1.0,0.3942857142857143,,,,,,,,,,,,,0.004525797374080867,0.3015874110162258,0.11156584039330482,1.1525381302833557,0.023010310120880603,0.41968894302845,-1.680726373195648,0.11166183903813362,-8.898437252044678,0.4654680073261261,-3.9257460975646974,0.19672821402549745
255,288.367,-0.34779025950557574,0.552082628273763,0.14,15.0,0.32533333333333336,2.635474459309669,0.7615273544113907,0.20497420806198555,0.03981457571819011,2.6282246631120376e-05,3.343949540524158e-05,4.810500308756775e-06,2.5127910737097894,2.5146891087442707,2.8264998747033756,2.9013325041774563,0.48528980553150175,0.4175285504758358,0.9999999878834933,0.019766058444822515,-0.05972186357728516,-5.7648867368698123e-11,0.14,-0.006955805190111516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,288.372,,,,,,,,,,,,,,,,,,,,,,,,,-0.05333155021071434,0.7468311786651611,1.0,0.3695238095238095,,,,,,,,,,,,,0.004586548833176493,0.16693013496696948,0.10351676238700748,1.1428487426042557,0.022197425896301866,0.4441460996866226,-1.6722804474830628,0.11419557720422745,-8.93346830368042,0.4743069064617157,-3.939036192893982,0.20773559659719468
256,290.14,1.6652906691495852,0.566787905720006,0.28,15.0,0.3250416666666667,3.3721949284656216,1.4143398079471563,0.12099405737175706,0.01949043232311158,3.3997188911828936e-05,4.324963746292249e-05,6.2398432585483e-06,2.509933141006179,2.524142430961429,2.973260660560548,3.3877614048989146,0.38972212493419645,0.586789907887578,1.0000000025518239,0.02529146196349216,-0.02923564848466737,-9.583309292793274e-11,0.28,0.0333058133829917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,290.144,,,,,,,,,,,,,,,,,,,,,,,,,-0.051260145381093025,0.7596813321113587,1.0,0.3866666666666667,,,,,,,,,,,,,0.0050412431894801555,0.35359897643327715,0.11873633936047553,1.2557516884803772,0.0286119341570884,0.7791600874066353,-1.6691332149505616,0.1154280512034893,-8.978732757568359,0.4727837425470352,-3.9364857721328734,0.21013129979372025
257,291.969,1.0527853055034455,0.5719323036557704,0.3,15.0,0.32475,2.6447433747928146,0.7889708948999593,0.13556139721178784,0.022519912745823035,3.679141972993459e-05,4.732430429107015e-05,5.192766046527912e-06,2.524295290162541,2.5301842092423685,3.229148065146585,3.073270099136306,0.4695181506872177,0.422139617651701,0.9999999971315264,0.01983557531094611,-0.033779869118734554,-8.21426510810852e-11,0.3,0.021055706110068916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,291.971,,,,,,,,,,,,,,,,,,,,,,,,,0.052090888097882274,0.7441821455955505,1.0,0.36571428571428566,,,,,,,,,,,,,0.005089064775966108,0.16795699506998063,0.13597722966223955,1.4910478383302688,0.028375648763030767,0.5457961520552636,-1.6607150506973267,0.11127412840723991,-9.024425487518311,0.48746950209140777,-3.9505045890808104,0.20215249687433243
258,293.775,2.318296922678986,0.654208995491523,0.38,15.0,0.32445833333333335,3.816481163526218,1.554648569964614,0.09561184193083377,0.014505113469547725,3.2294045374566374e-05,4.0710195236223254e-05,7.045595789595729e-06,2.5143742190526477,2.4859951982643778,3.3171782702564774,3.065164844836797,0.373719636797905,0.6592386198043824,0.9999999758414924,0.02862360872644663,-0.02175767020432159,-6.854534149169923e-11,0.38,0.0463659384535797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,293.78,,,,,,,,,,,,,,,,,,,,,,,,,-0.023729102592915295,0.751946234703064,1.0,0.3771428571428571,,,,,,,,,,,,,0.00491167098749429,0.1775657273083925,0.12351592935621739,1.3320433855056764,0.02795929807238281,0.45828354567289353,-1.6605712795257568,0.11547251433134079,-9.0990185546875,0.5180382001399993,-3.966112518310547,0.21481215864419936
259,295.604,3.5876298740853247,0.684786833031789,0.7,15.0,0.32416666666666666,3.846461978048033,2.3391495211946975,0.023122412651154424,0.0022305781992613227,3.59812028022767e-05,4.60403767807469e-05,5.80368086686608e-06,2.4692994578447585,2.5374142711663206,3.82050638579017,3.4107379700750293,0.5763993519544601,0.8435415089130401,0.9999999479949474,0.02884846483536025,-0.0033458672988919843,-5.476176738739014e-11,0.7,0.0717525974817065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,295.607,,,,,,,,,,,,,,,,,,,,,,,,,-0.052477269805967806,0.7547734260559082,1.0,0.37333333333333335,,,,,,,,,,,,,0.00425613172352314,0.1811915610730648,0.08495002530515194,1.2237907093763352,0.021989671578630805,0.5064508530497551,-1.6593731355667114,0.11549439877271653,-9.147219200134277,0.4916167402267456,-3.979687099456787,0.21106882363557816
260,297.4,-0.09633365590852089,0.733337361857621,0.02,15.0,0.323875,3.085360649493654,1.4593413464449339,0.21091742575705055,0.03854458528315936,1.8708500611359866e-05,2.4000865133165394e-05,2.8314070459432654e-06,2.496228427620933,2.5157899873336875,2.5169317491411984,3.392473843782976,0.46621802270412444,0.7955849277973175,0.9999999666213989,0.023140204871202406,-0.05781687792473905,-6.463378667831423e-11,0.02,-0.0019266731181704203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,297.405,,,,,,,,,,,,,,,,,,,,,,,,,-0.04338312903419137,0.7741609454154968,1.0,0.4095238095238095,,,,,,,,,,,,,0.004393611929845065,0.1923571017384529,0.1134413592517376,1.2392429101467133,0.025705869793891906,0.4364307481050491,-1.6534591603279114,0.11549831196665764,-9.186818828582764,0.4767001104354858,-3.9865133953094483,0.20695555776357652
